timestamp,p_kw,load_kw,tou_usd_kwh,grid_available
2025-07-08 12:00:00,286.4753945105014,202.87109094433725,0.15,1
2025-07-08 12:15:00,269.71743745144323,216.13959398860214,0.15,1
2025-07-08 12:30:00,252.959480392385,192.94811111654727,0.15,1
2025-07-08 12:45:00,236.2015233333268,187.98103512583245,0.15,1
2025-07-08 13:00:00,219.4435662742686,187.45359271336562,0.15,1
2025-07-08 13:15:00,232.43750965614998,195.24313968665277,0.15,0
2025-07-08 13:30:00,245.4314530380314,205.0069319078934,0.15,1
2025-07-08 13:45:00,258.4253964199128,198.44446851721221,0.15,1
2025-07-08 14:00:00,271.4193398017942,193.133098230935,0.15,1
2025-07-08 14:15:00,254.20649854952114,188.9821725475506,0.15,1
2025-07-08 14:30:00,236.99365729724812,197.82033059502726,0.15,1
2025-07-08 14:45:00,219.7808160449751,206.61961829170667,0.15,1
2025-07-08 15:00:00,202.56797479270205,212.0914572756778,0.15,1
2025-07-08 15:15:00,171.97560208201517,214.42272970957947,0.15,1
2025-07-08 15:30:00,141.3832293713283,210.74282563577938,0.15,1
2025-07-08 15:45:00,110.79085666064144,209.50186270630508,0.15,1
2025-07-08 16:00:00,80.19848394995456,204.25211322147362,0.4,1
2025-07-08 16:15:00,62.572502181524456,220.68178194166444,0.4,1
2025-07-08 16:30:00,44.94652041309434,242.7367413337713,0.4,1
2025-07-08 16:45:00,27.320538644664225,237.90470126649743,0.4,1
2025-07-08 17:00:00,9.694556876234115,257.78417374290126,0.4,1
2025-07-08 17:15:00,7.270917657175586,260.41905111801145,0.4,1
2025-07-08 17:30:00,4.8472784381170575,277.00786959808187,0.4,1
2025-07-08 17:45:00,2.423639219058529,264.6888421817082,0.4,1
2025-07-08 18:00:00,0.0,262.0691065305152,0.4,1
2025-07-08 18:15:00,0.0,263.8921274095918,0.4,1
2025-07-08 18:30:00,0.0,244.246970712106,0.4,1
2025-07-08 18:45:00,0.0,271.58157780864633,0.4,1
2025-07-08 19:00:00,0.0,278.1417513111125,0.4,1
2025-07-08 19:15:00,0.0,234.15747014556743,0.4,1
2025-07-08 19:30:00,0.0,217.00173849029542,0.4,1
2025-07-08 19:45:00,0.0,221.16626181784844,0.4,1
2025-07-08 20:00:00,0.0,227.6357326636812,0.4,1
2025-07-08 20:15:00,0.0,207.29841396647853,0.4,1
2025-07-08 20:30:00,0.0,216.5824946626879,0.4,1
2025-07-08 20:45:00,0.0,201.7274101952829,0.4,1
2025-07-08 21:00:00,0.0,203.22665187791208,0.4,1
2025-07-08 21:15:00,0.0,185.21248155103643,0.4,1
2025-07-08 21:30:00,0.0,203.67483674469102,0.4,1
2025-07-08 21:45:00,0.0,190.76365926999452,0.4,1
2025-07-08 22:00:00,0.0,189.5512112050959,0.05,1
2025-07-08 22:15:00,0.0,184.34235975832522,0.05,1
2025-07-08 22:30:00,0.0,206.01062720035972,0.05,1
2025-07-08 22:45:00,0.0,222.8544697085115,0.05,1
2025-07-08 23:00:00,0.0,192.79201494550023,0.05,1
2025-07-08 23:15:00,0.0,197.30403773303647,0.05,1
2025-07-08 23:30:00,0.0,196.39399497227097,0.05,1
2025-07-08 23:45:00,0.0,204.41127001945318,0.05,1
2025-07-09 00:00:00,0.0,209.83467858174893,0.05,1
2025-07-09 00:15:00,0.0,199.63292274931683,0.05,1
2025-07-09 00:30:00,0.0,195.99822683999554,0.05,1
2025-07-09 00:45:00,0.0,182.0263500446753,0.05,1
2025-07-09 01:00:00,0.0,206.32731788709827,0.05,1
2025-07-09 01:15:00,0.0,200.7925159892601,0.05,1
2025-07-09 01:30:00,0.0,181.92248246121096,0.05,1
2025-07-09 01:45:00,0.0,188.25944380972842,0.05,1
2025-07-09 02:00:00,0.0,190.13819070898415,0.05,1
2025-07-09 02:15:00,0.0,195.54053039829722,0.05,1
2025-07-09 02:30:00,0.0,191.02432485822908,0.05,1
2025-07-09 02:45:00,0.0,207.77649098117772,0.05,1
2025-07-09 03:00:00,0.0,190.48775035727948,0.05,1
2025-07-09 03:15:00,0.0,194.94980923671577,0.05,1
2025-07-09 03:30:00,0.0,189.53838590575225,0.05,1
2025-07-09 03:45:00,0.0,206.92085507423812,0.05,1
2025-07-09 04:00:00,0.0,195.72229749808355,0.05,1
2025-07-09 04:15:00,0.0,200.1415926324186,0.05,1
2025-07-09 04:30:00,0.0,205.75132441074607,0.05,1
2025-07-09 04:45:00,0.0,200.4056354496308,0.05,1
2025-07-09 05:00:00,0.0,199.68432381482594,0.05,1
2025-07-09 05:15:00,0.0,209.88595229780265,0.05,1
2025-07-09 05:30:00,0.0,208.2225421111048,0.05,1
2025-07-09 05:45:00,0.0,209.1607372789839,0.05,1
2025-07-09 06:00:00,0.0,209.42493337425202,0.15,1
2025-07-09 06:15:00,0.0,223.43376043071575,0.15,1
2025-07-09 06:30:00,0.0,224.10631234850752,0.15,1
2025-07-09 06:45:00,0.0,264.1634648951131,0.15,1
2025-07-09 07:00:00,0.0,264.3512813158938,0.15,1
2025-07-09 07:15:00,49.45708413991951,281.6868019893122,0.15,1
2025-07-09 07:30:00,98.91416827983902,279.00669873379843,0.15,1
2025-07-09 07:45:00,148.37125241975852,293.6099312537994,0.15,1
2025-07-09 08:00:00,197.82833655967804,310.3539624635727,0.15,1
2025-07-09 08:15:00,220.17540181475027,267.9855019107048,0.15,1
2025-07-09 08:30:00,242.52246706982248,284.35023985669153,0.15,1
2025-07-09 08:45:00,264.86953232489475,266.64386283907487,0.15,1
2025-07-09 09:00:00,287.21659757996696,245.87419305308774,0.15,1
2025-07-09 09:15:00,305.4614468757916,254.14499264975876,0.15,1
2025-07-09 09:30:00,323.70629617161626,223.53929203792666,0.15,1
2025-07-09 09:45:00,341.9511454674409,210.1084428150433,0.15,1
2025-07-09 10:00:00,360.1959947632655,224.22240389868597,0.15,1
2025-07-09 10:15:00,373.1469461002238,188.41945767131392,0.15,1
2025-07-09 10:30:00,386.097897437182,214.956174193736,0.15,1
2025-07-09 10:45:00,399.0488487741402,213.06233999567013,0.15,1
2025-07-09 11:00:00,411.99980011109847,180.55266102461962,0.15,1
2025-07-09 11:15:00,407.0529352828152,198.22307488950247,0.15,1
2025-07-09 11:30:00,402.10607045453196,203.09009774247193,0.15,1
2025-07-09 11:45:00,397.15920562624876,210.2708574104447,0.15,1
2025-07-09 12:00:00,392.2123407979655,194.72708280108606,0.15,1
2025-07-09 12:15:00,376.7237783371785,198.35379635360877,0.15,1
2025-07-09 12:30:00,361.2352158763914,207.45020640982437,0.15,1
2025-07-09 12:45:00,345.7466534156044,190.9838615045038,0.15,1
2025-07-09 13:00:00,330.25809095481736,205.8218945517352,0.15,1
2025-07-09 13:15:00,287.7299492288651,211.05214622579393,0.15,1
2025-07-09 13:30:00,245.2018075029129,189.5158752684127,0.15,1
2025-07-09 13:45:00,202.67366577696066,203.0035406668899,0.15,1
2025-07-09 14:00:00,160.14552405100844,200.80709029229436,0.15,1
2025-07-09 14:15:00,155.83509090598446,189.56265361525692,0.15,1
2025-07-09 14:30:00,151.52465776096045,201.6938263679923,0.15,1
2025-07-09 14:45:00,147.21422461593647,197.82486798409735,0.15,1
2025-07-09 15:00:00,142.9037914709125,192.9157292455765,0.15,1
2025-07-09 15:15:00,132.55544359090487,198.17865088488372,0.15,1
2025-07-09 15:30:00,122.20709571089724,193.57341709617876,0.15,1
2025-07-09 15:45:00,111.8587478308896,210.47314502503494,0.15,1
2025-07-09 16:00:00,101.51039995088198,215.1440433348518,0.4,1
2025-07-09 16:15:00,78.01860805244326,225.52116978697316,0.4,1
2025-07-09 16:30:00,54.52681615400452,227.10641165818586,0.4,1
2025-07-09 16:45:00,31.035024255565787,239.12288254688207,0.4,1
2025-07-09 17:00:00,7.543232357127062,241.57543927975715,0.4,1
2025-07-09 17:15:00,5.657424267845297,268.8700374953996,0.4,1
2025-07-09 17:30:00,3.771616178563531,262.1440845785523,0.4,1
2025-07-09 17:45:00,1.885808089281765,285.3741274934606,0.4,1
2025-07-09 18:00:00,0.0,273.5914124795081,0.4,1
2025-07-09 18:15:00,0.0,266.79349825902244,0.4,1
2025-07-09 18:30:00,0.0,275.87216740217417,0.4,1
2025-07-09 18:45:00,0.0,281.6679727901323,0.4,1
2025-07-09 19:00:00,0.0,259.1598203971612,0.4,1
2025-07-09 19:15:00,0.0,231.3101032679811,0.4,1
2025-07-09 19:30:00,0.0,210.27249672589198,0.4,1
2025-07-09 19:45:00,0.0,200.9726426016209,0.4,1
2025-07-09 20:00:00,0.0,213.78144964525467,0.4,1
2025-07-09 20:15:00,0.0,208.0547285873924,0.4,1
2025-07-09 20:30:00,0.0,183.8756205185138,0.4,1
2025-07-09 20:45:00,0.0,200.21989345332778,0.4,1
2025-07-09 21:00:00,0.0,211.70648672180113,0.4,1
2025-07-09 21:15:00,0.0,200.15048072473692,0.4,1
2025-07-09 21:30:00,0.0,199.85109770410912,0.4,1
2025-07-09 21:45:00,0.0,188.46468329166893,0.4,1
2025-07-09 22:00:00,0.0,206.924002717873,0.05,1
2025-07-09 22:15:00,0.0,192.94214528157326,0.05,1
2025-07-09 22:30:00,0.0,194.2999636406931,0.05,1
2025-07-09 22:45:00,0.0,211.46273364675065,0.05,1
2025-07-09 23:00:00,0.0,189.86800021685963,0.05,1
2025-07-09 23:15:00,0.0,197.97482638661472,0.05,1
2025-07-09 23:30:00,0.0,199.89898335970892,0.05,1
2025-07-09 23:45:00,0.0,203.85187781117295,0.05,1
2025-07-10 00:00:00,0.0,215.37844411073564,0.05,1
2025-07-10 00:15:00,0.0,199.81659849729633,0.05,1
2025-07-10 00:30:00,0.0,205.22123498028927,0.05,1
2025-07-10 00:45:00,0.0,199.07694287227827,0.05,1
2025-07-10 01:00:00,0.0,183.25933468339514,0.05,1
2025-07-10 01:15:00,0.0,211.1233838142615,0.05,1
2025-07-10 01:30:00,0.0,207.3242839757681,0.05,1
2025-07-10 01:45:00,0.0,212.01350794222148,0.05,1
2025-07-10 02:00:00,0.0,189.4793702923171,0.05,1
2025-07-10 02:15:00,0.0,201.419223696792,0.05,1
2025-07-10 02:30:00,0.0,219.01279535834212,0.05,1
2025-07-10 02:45:00,0.0,222.04713615813313,0.05,1
2025-07-10 03:00:00,0.0,200.7540944347578,0.05,1
2025-07-10 03:15:00,0.0,202.96216427167465,0.05,1
2025-07-10 03:30:00,0.0,190.40395722635134,0.05,1
2025-07-10 03:45:00,0.0,197.9529391488244,0.05,1
2025-07-10 04:00:00,0.0,192.37767973340476,0.05,1
2025-07-10 04:15:00,0.0,210.55065740297127,0.05,1
2025-07-10 04:30:00,0.0,196.18115668025433,0.05,1
2025-07-10 04:45:00,0.0,199.59267862628633,0.05,1
2025-07-10 05:00:00,0.0,209.09938870838621,0.05,1
2025-07-10 05:15:00,0.0,200.9443714831499,0.05,1
2025-07-10 05:30:00,0.0,215.0188781164148,0.05,1
2025-07-10 05:45:00,0.0,206.2052340457861,0.05,1
2025-07-10 06:00:00,0.0,221.52802758124108,0.15,1
2025-07-10 06:15:00,0.0,210.41746766434903,0.15,1
2025-07-10 06:30:00,0.0,232.2660673852484,0.15,1
2025-07-10 06:45:00,0.0,227.65031319882385,0.15,1
2025-07-10 07:00:00,0.0,249.4075793889094,0.15,1
2025-07-10 07:15:00,50.87555394170559,265.317709690026,0.15,1
2025-07-10 07:30:00,101.75110788341118,316.1076544885775,0.15,1
2025-07-10 07:45:00,152.62666182511677,281.20584628587454,0.15,1
2025-07-10 08:00:00,203.50221576682236,329.07370480881394,0.15,1
2025-07-10 08:15:00,229.3226254907365,306.7264199759301,0.15,1
2025-07-10 08:30:00,255.14303521465064,294.9065534675475,0.15,1
2025-07-10 08:45:00,280.96344493856475,265.43999371009335,0.15,1
2025-07-10 09:00:00,306.7838546624789,271.2624301648704,0.15,1
2025-07-10 09:15:00,324.58875094636363,268.9749362015112,0.15,1
2025-07-10 09:30:00,342.39364723024835,243.84340086256427,0.15,1
2025-07-10 09:45:00,360.1985435141331,226.03428624665176,0.15,1
2025-07-10 10:00:00,378.00343979801784,214.34747512273165,0.15,1
2025-07-10 10:15:00,388.4868467387964,215.13860637391568,0.15,1
2025-07-10 10:30:00,398.97025367957497,206.0203391430423,0.15,1
2025-07-10 10:45:00,409.4536606203535,200.1832972624577,0.15,1
2025-07-10 11:00:00,419.93706756113204,209.86238726281397,0.15,1
2025-07-10 11:15:00,421.2433394279798,197.1856911757522,0.15,1
2025-07-10 11:30:00,422.54961129482757,209.10285324753164,0.15,1
2025-07-10 11:45:00,423.85588316167537,221.13988589479465,0.15,1
2025-07-10 12:00:00,425.1621550285231,209.63714737180575,0.15,1
2025-07-10 12:15:00,418.3599915910199,195.18831526790814,0.15,1
2025-07-10 12:30:00,411.55782815351665,198.1338220654971,0.15,1
2025-07-10 12:45:00,404.75566471601337,210.60740867445884,0.15,1
2025-07-10 13:00:00,397.95350127851015,191.76395167351652,0.15,1
2025-07-10 13:15:00,382.3765278116246,218.6845839401933,0.15,1
2025-07-10 13:30:00,366.799554344739,198.05239020484098,0.15,1
2025-07-10 13:45:00,351.2225808778535,201.39544494076114,0.15,1
2025-07-10 14:00:00,335.64560741096795,204.24760276558504,0.15,1
2025-07-10 14:15:00,314.0284529948928,232.65421242765188,0.15,1
2025-07-10 14:30:00,292.4112985788177,199.2995848229003,0.15,1
2025-07-10 14:45:00,270.79414416274255,194.6719547183275,0.15,1
2025-07-10 15:00:00,249.17698974666743,196.83371819418525,0.15,1
2025-07-10 15:15:00,219.91309555024066,208.45818686038803,0.15,1
2025-07-10 15:30:00,190.64920135381385,220.77687861761967,0.15,1
2025-07-10 15:45:00,161.38530715738705,195.86860059613363,0.15,1
2025-07-10 16:00:00,132.12141296096027,207.1105946886692,0.4,1
2025-07-10 16:15:00,103.79898221886249,214.91856717927953,0.4,1
2025-07-10 16:30:00,75.47655147676471,221.61015176968777,0.4,1
2025-07-10 16:45:00,47.15412073466693,254.38606696077304,0.4,1
2025-07-10 17:00:00,18.83168999256915,259.52774603948274,0.4,1
2025-07-10 17:15:00,14.123767494426861,278.82812978097445,0.4,1
2025-07-10 17:30:00,9.415844996284575,264.10883867729666,0.4,1
2025-07-10 17:45:00,4.707922498142288,262.3185395683172,0.4,1
2025-07-10 18:00:00,0.0,279.2843775264571,0.4,1
2025-07-10 18:15:00,0.0,267.16463002717524,0.4,1
2025-07-10 18:30:00,0.0,273.5093209738143,0.4,1
2025-07-10 18:45:00,0.0,274.18380496353666,0.4,1
2025-07-10 19:00:00,0.0,221.35169575767705,0.4,1
2025-07-10 19:15:00,0.0,245.36360814163956,0.4,1
2025-07-10 19:30:00,0.0,250.17187651353285,0.4,1
2025-07-10 19:45:00,0.0,203.98063023869642,0.4,1
2025-07-10 20:00:00,0.0,214.21582639523842,0.4,1
2025-07-10 20:15:00,0.0,194.21141422578506,0.4,1
2025-07-10 20:30:00,0.0,194.6323730557755,0.4,1
2025-07-10 20:45:00,0.0,202.9757529210301,0.4,1
2025-07-10 21:00:00,0.0,219.21557719755103,0.4,1
2025-07-10 21:15:00,0.0,216.52951418918602,0.4,1
2025-07-10 21:30:00,0.0,201.3142184990584,0.4,1
2025-07-10 21:45:00,0.0,210.34240922938884,0.4,1
2025-07-10 22:00:00,0.0,172.36734677140853,0.05,1
2025-07-10 22:15:00,0.0,196.4873219037265,0.05,1
2025-07-10 22:30:00,0.0,197.49406811384017,0.05,1
2025-07-10 22:45:00,0.0,205.73714176564718,0.05,1
2025-07-10 23:00:00,0.0,192.16305133049764,0.05,1
2025-07-10 23:15:00,0.0,191.14888141055025,0.05,1
2025-07-10 23:30:00,0.0,190.77064400286946,0.05,1
2025-07-10 23:45:00,0.0,205.69504352546724,0.05,1
2025-07-11 00:00:00,0.0,203.74765652164803,0.05,1
2025-07-11 00:15:00,0.0,196.33562683090327,0.05,1
2025-07-11 00:30:00,0.0,209.3674175364421,0.05,1
2025-07-11 00:45:00,0.0,198.59030434412244,0.05,1
2025-07-11 01:00:00,0.0,193.7255641341162,0.05,1
2025-07-11 01:15:00,0.0,193.0580617868464,0.05,1
2025-07-11 01:30:00,0.0,179.05919622165226,0.05,1
2025-07-11 01:45:00,0.0,201.64251017676438,0.05,1
2025-07-11 02:00:00,0.0,206.9451975200154,0.05,1
2025-07-11 02:15:00,0.0,204.98158272023264,0.05,1
2025-07-11 02:30:00,0.0,226.61209005984685,0.05,1
2025-07-11 02:45:00,0.0,196.48194722438274,0.05,1
2025-07-11 03:00:00,0.0,187.1025703234358,0.05,1
2025-07-11 03:15:00,0.0,217.87839123370338,0.05,1
2025-07-11 03:30:00,0.0,215.66380954564195,0.05,1
2025-07-11 03:45:00,0.0,192.1691409656345,0.05,1
2025-07-11 04:00:00,0.0,199.4437076486719,0.05,1
2025-07-11 04:15:00,0.0,195.1875538237773,0.05,1
2025-07-11 04:30:00,0.0,205.63605789156927,0.05,1
2025-07-11 04:45:00,0.0,197.13131463540543,0.05,1
2025-07-11 05:00:00,0.0,208.8542047224076,0.05,1
2025-07-11 05:15:00,0.0,212.2250476127845,0.05,1
2025-07-11 05:30:00,0.0,224.6596086217144,0.05,1
2025-07-11 05:45:00,0.0,203.66807206575066,0.05,1
2025-07-11 06:00:00,0.0,221.80346775579395,0.15,1
2025-07-11 06:15:00,0.0,233.17992994270358,0.15,1
2025-07-11 06:30:00,0.0,235.2803170884725,0.15,1
2025-07-11 06:45:00,0.0,265.729322314549,0.15,1
2025-07-11 07:00:00,0.0,266.42371567706584,0.15,1
2025-07-11 07:15:00,52.50862736396838,277.45925117207594,0.15,1
2025-07-11 07:30:00,105.01725472793676,318.90810193516126,0.15,1
2025-07-11 07:45:00,157.52588209190515,285.4954796073487,0.15,1
2025-07-11 08:00:00,210.03450945587352,317.9212798213785,0.15,1
2025-07-11 08:15:00,232.7751476141148,286.01970980816435,0.15,1
2025-07-11 08:30:00,255.51578577235608,296.8749814499011,0.15,1
2025-07-11 08:45:00,278.25642393059735,286.7383829799737,0.15,1
2025-07-11 09:00:00,300.9970620888386,273.11871778841856,0.15,0
2025-07-11 09:15:00,318.1901315863105,263.6377940099781,0.15,1
2025-07-11 09:30:00,335.38320108378235,224.7379321421706,0.15,1
2025-07-11 09:45:00,352.5762705812542,207.81939356486973,0.15,1
2025-07-11 10:00:00,369.7693400787261,215.80301264191522,0.15,1
2025-07-11 10:15:00,379.23889456442146,211.34218176751295,0.15,1
2025-07-11 10:30:00,388.70844905011677,203.5888347450098,0.15,1
2025-07-11 10:45:00,398.1780035358121,227.51390886991382,0.15,1
2025-07-11 11:00:00,407.64755802150745,202.40553175044667,0.15,1
2025-07-11 11:15:00,409.0232346438204,187.69561551279574,0.15,1
2025-07-11 11:30:00,410.3989112661334,193.07810198154877,0.15,1
2025-07-11 11:45:00,411.7745878884463,204.83184933235262,0.15,1
2025-07-11 12:00:00,413.15026451075926,199.12614993760903,0.15,1
2025-07-11 12:15:00,407.0635197026902,211.8935538527518,0.15,1
2025-07-11 12:30:00,400.97677489462114,208.9276132962222,0.15,1
2025-07-11 12:45:00,394.89003008655214,209.22400711769666,0.15,1
2025-07-11 13:00:00,388.8032852784831,208.63597597313964,0.15,1
2025-07-11 13:15:00,373.35149941169436,208.20304201060605,0.15,1
2025-07-11 13:30:00,357.8997135449056,198.83580240619904,0.15,1
2025-07-11 13:45:00,342.4479276781168,215.66386859489478,0.15,1
2025-07-11 14:00:00,326.9961418113281,211.3305032638195,0.15,1
2025-07-11 14:15:00,303.01379172184096,193.10949656693194,0.15,1
2025-07-11 14:30:00,279.03144163235385,204.65961053323625,0.15,1
2025-07-11 14:45:00,255.04909154286673,210.85957282033164,0.15,1
2025-07-11 15:00:00,231.06674145337962,215.4667253335282,0.15,1
2025-07-11 15:15:00,204.74747773296522,206.66048250581326,0.15,1
2025-07-11 15:30:00,178.42821401255082,212.32995179765612,0.15,1
2025-07-11 15:45:00,152.10895029213646,186.27226331397068,0.15,1
2025-07-11 16:00:00,125.78968657172206,208.1881486041608,0.4,1
2025-07-11 16:15:00,98.85553530153479,217.39954104529554,0.4,1
2025-07-11 16:30:00,71.92138403134751,214.4899836444262,0.4,1
2025-07-11 16:45:00,44.98723276116023,236.6097741728581,0.4,1
2025-07-11 17:00:00,18.053081490972957,245.28641419703217,0.4,1
2025-07-11 17:15:00,13.539811118229718,245.28513948710668,0.4,1
2025-07-11 17:30:00,9.026540745486479,278.23565670405713,0.4,1
2025-07-11 17:45:00,4.513270372743239,268.38028762446635,0.4,1
2025-07-11 18:00:00,0.0,274.54757227236496,0.4,1
2025-07-11 18:15:00,0.0,290.99855672886144,0.4,1
2025-07-11 18:30:00,0.0,261.8672159487413,0.4,1
2025-07-11 18:45:00,0.0,278.62289893299896,0.4,1
2025-07-11 19:00:00,0.0,254.38040435200259,0.4,1
2025-07-11 19:15:00,0.0,226.78134825707673,0.4,1
2025-07-11 19:30:00,0.0,209.56735511135912,0.4,1
2025-07-11 19:45:00,0.0,218.18486621866384,0.4,1
2025-07-11 20:00:00,0.0,203.10951378100094,0.4,1
2025-07-11 20:15:00,0.0,194.1838076791514,0.4,1
2025-07-11 20:30:00,0.0,190.57875063982434,0.4,1
2025-07-11 20:45:00,0.0,196.59112062820552,0.4,1
2025-07-11 21:00:00,0.0,196.10965384161292,0.4,1
2025-07-11 21:15:00,0.0,202.02582828140453,0.4,1
2025-07-11 21:30:00,0.0,187.65414871527932,0.4,1
2025-07-11 21:45:00,0.0,194.77798284280675,0.4,1
2025-07-11 22:00:00,0.0,193.79840782067964,0.05,1
2025-07-11 22:15:00,0.0,192.4667592070154,0.05,1
2025-07-11 22:30:00,0.0,213.0224871411849,0.05,1
2025-07-11 22:45:00,0.0,202.71659193780064,0.05,1
2025-07-11 23:00:00,0.0,221.46698957453256,0.05,1
2025-07-11 23:15:00,0.0,207.91711707549962,0.05,1
2025-07-11 23:30:00,0.0,203.70953612992705,0.05,1
2025-07-11 23:45:00,0.0,212.55922326389634,0.05,1
2025-07-12 00:00:00,0.0,211.71457600986042,0.05,1
2025-07-12 00:15:00,0.0,183.79864646903627,0.05,1
2025-07-12 00:30:00,0.0,191.96020458796946,0.05,1
2025-07-12 00:45:00,0.0,197.7425115354755,0.05,1
2025-07-12 01:00:00,0.0,202.8545297150087,0.05,1
2025-07-12 01:15:00,0.0,202.81358134626112,0.05,1
2025-07-12 01:30:00,0.0,184.56605873692524,0.05,1
2025-07-12 01:45:00,0.0,203.77521024864964,0.05,1
2025-07-12 02:00:00,0.0,204.47512490244023,0.05,1
2025-07-12 02:15:00,0.0,191.00748583989386,0.05,1
2025-07-12 02:30:00,0.0,188.3163282738105,0.05,1
2025-07-12 02:45:00,0.0,205.70346036780725,0.05,1
2025-07-12 03:00:00,0.0,195.57332337583063,0.05,1
2025-07-12 03:15:00,0.0,208.5000132526639,0.05,1
2025-07-12 03:30:00,0.0,210.12953114282087,0.05,1
2025-07-12 03:45:00,0.0,203.7739507549907,0.05,1
2025-07-12 04:00:00,0.0,185.68974013289557,0.05,1
2025-07-12 04:15:00,0.0,191.17677732453637,0.05,1
2025-07-12 04:30:00,0.0,181.90075687243595,0.05,1
2025-07-12 04:45:00,0.0,195.40178668681392,0.05,1
2025-07-12 05:00:00,0.0,192.16297524484418,0.05,1
2025-07-12 05:15:00,0.0,218.09297419248892,0.05,1
2025-07-12 05:30:00,0.0,210.98471931368775,0.05,1
2025-07-12 05:45:00,0.0,205.37111225170065,0.05,1
2025-07-12 06:00:00,0.0,200.50529754198277,0.15,1
2025-07-12 06:15:00,0.0,241.63550369954953,0.15,1
2025-07-12 06:30:00,0.0,222.2728027648981,0.15,1
2025-07-12 06:45:00,0.0,221.01457716015105,0.15,1
2025-07-12 07:00:00,0.0,250.85056780276506,0.15,1
2025-07-12 07:15:00,51.93130268032348,255.63861324131867,0.15,1
2025-07-12 07:30:00,103.86260536064697,300.02077971850235,0.15,1
2025-07-12 07:45:00,155.79390804097045,281.68161344001595,0.15,1
2025-07-12 08:00:00,207.72521072129393,307.6845033225138,0.15,1
2025-07-12 08:15:00,230.7081876857897,319.27368602730576,0.15,1
2025-07-12 08:30:00,253.6911646502855,274.99085914353856,0.15,1
2025-07-12 08:45:00,276.67414161478126,273.859597115074,0.15,1
2025-07-12 09:00:00,299.65711857927704,285.5326358686648,0.15,1
2025-07-12 09:15:00,316.3614527922432,242.49024930684507,0.15,1
2025-07-12 09:30:00,333.06578700520936,229.48267620603605,0.15,1
2025-07-12 09:45:00,349.7701212181756,218.17497342884673,0.15,1
2025-07-12 10:00:00,366.47445543114173,205.52544092708553,0.15,1
2025-07-12 10:15:00,376.0785094994745,199.7022374334753,0.15,1
2025-07-12 10:30:00,385.6825635678073,215.07883258333888,0.15,1
2025-07-12 10:45:00,395.28661763614,214.82215253379016,0.15,1
2025-07-12 11:00:00,404.89067170447277,192.04358541772572,0.15,1
2025-07-12 11:15:00,406.85189962887614,220.62645411871006,0.15,1
2025-07-12 11:30:00,408.8131275532795,216.71492082114838,0.15,1
2025-07-12 11:45:00,410.77435547768283,196.99759100916705,0.15,1
2025-07-12 12:00:00,412.7355834020862,183.4800893160198,0.15,1
2025-07-12 12:15:00,406.71413775348884,189.79307108740917,0.15,1
2025-07-12 12:30:00,400.6926921048915,197.97706318438904,0.15,1
2025-07-12 12:45:00,394.6712464562941,197.58357102522262,0.15,1
2025-07-12 13:00:00,388.64980080769675,217.18556884230532,0.15,1
2025-07-12 13:15:00,374.73116639902577,187.22053780404121,0.15,1
2025-07-12 13:30:00,360.81253199035484,198.85722453087476,0.15,1
2025-07-12 13:45:00,346.89389758168386,198.08082455308067,0.15,1
2025-07-12 14:00:00,332.9752631730129,208.24801067347602,0.15,1
2025-07-12 14:15:00,311.05121780894024,197.7308613727336,0.15,1
2025-07-12 14:30:00,289.12717244486765,197.3695949078095,0.15,1
2025-07-12 14:45:00,267.203127080795,200.21744681770784,0.15,1
2025-07-12 15:00:00,245.2790817167224,196.2422737578298,0.15,1
2025-07-12 15:15:00,216.63345097364532,207.3766644709896,0.15,1
2025-07-12 15:30:00,187.98782023056822,209.1222842803781,0.15,1
2025-07-12 15:45:00,159.34218948749114,197.38248375644181,0.15,1
2025-07-12 16:00:00,130.69655874441406,219.80834742260498,0.4,1
2025-07-12 16:15:00,102.97675861869651,220.8745732399929,0.4,1
2025-07-12 16:30:00,75.25695849297895,224.65181983590503,0.4,1
2025-07-12 16:45:00,47.53715836726141,248.20043622427528,0.4,1
2025-07-12 17:00:00,19.817358241543857,264.4947661461327,0.4,1
2025-07-12 17:15:00,14.863018681157893,250.4150886255826,0.4,1
2025-07-12 17:30:00,9.908679120771929,265.7228155138437,0.4,1
2025-07-12 17:45:00,4.954339560385964,279.0246491292052,0.4,1
2025-07-12 18:00:00,0.0,303.2684013862424,0.4,1
2025-07-12 18:15:00,0.0,283.08309427980436,0.4,1
2025-07-12 18:30:00,0.0,273.7933946716664,0.4,1
2025-07-12 18:45:00,0.0,286.482640784913,0.4,1
2025-07-12 19:00:00,0.0,245.56956425912094,0.4,1
2025-07-12 19:15:00,0.0,248.2036451341904,0.4,1
2025-07-12 19:30:00,0.0,218.33052289695456,0.4,1
2025-07-12 19:45:00,0.0,218.35591162370022,0.4,1
2025-07-12 20:00:00,0.0,220.47227532994114,0.4,1
2025-07-12 20:15:00,0.0,198.9726773372004,0.4,1
2025-07-12 20:30:00,0.0,196.81714247292143,0.4,1
2025-07-12 20:45:00,0.0,200.4962327650543,0.4,1
2025-07-12 21:00:00,0.0,215.9515982864164,0.4,1
2025-07-12 21:15:00,0.0,183.86338051668372,0.4,1
2025-07-12 21:30:00,0.0,194.23034019184763,0.4,1
2025-07-12 21:45:00,0.0,209.9873443918705,0.4,1
2025-07-12 22:00:00,0.0,178.06898470531254,0.05,1
